rank,source_type,source,candidate_id,score,context_snippet,suggested_id,reason
1441,pdf_image,MODULE 3_MindChange_part3#page=41#docs\pdf_images\MODULE 3_MindChange_part3\page_41_img1.png,M1-Q20,0.088,"Multitasking
• A trait media multitasking index was developed to identify 
groups of heavy and light media multitaskers. 
• The questionnaire addressed 12 different media forms: 
print media, television, computer-based video (such as 
YouTube or online television episodes), music, nonmusic
audio, vi",,
1442,pdf_image,MODULE 3_MindChange_part3#page=41#docs\pdf_images\MODULE 3_MindChange_part3\page_41_img2.png,M1-Q20,0.088,"Multitasking
• A trait media multitasking index was developed to identify 
groups of heavy and light media multitaskers. 
• The questionnaire addressed 12 different media forms: 
print media, television, computer-based video (such as 
YouTube or online television episodes), music, nonmusic
audio, vi",,
1443,pdf_image,MODULE 3_MindChange_part3#page=42#docs\pdf_images\MODULE 3_MindChange_part3\page_42_img1.png,M3-Q10,0.112,"• The goal was to examine whether there is a relationship between 
chronic media multitasking and cognitive control abilities.
• Different hypothesis →
Multitasking
Positive
Light media multitaskers exhibit 
advantages in cognitive control 
This result would motivate future work to 
establish whethe",,
1444,pdf_image,MODULE 3_MindChange_part3#page=43#docs\pdf_images\MODULE 3_MindChange_part3\page_43_img1.png,M3-Q10,0.139,"• Three tests in the study involved the subjects looking at shapes, 
numbers, or letters, but the task was to remember something about 
just some of the images on the screen and to ignore the others.
Multitasking
FILTERING TASK, example for shapes",,
1445,pdf_image,MODULE 3_MindChange_part3#page=43#docs\pdf_images\MODULE 3_MindChange_part3\page_43_img2.png,M3-Q10,0.139,"• Three tests in the study involved the subjects looking at shapes, 
numbers, or letters, but the task was to remember something about 
just some of the images on the screen and to ignore the others.
Multitasking
FILTERING TASK, example for shapes",,
1446,pdf_image,MODULE 3_MindChange_part3#page=44#docs\pdf_images\MODULE 3_MindChange_part3\page_44_img1.png,M4-Q22,0.113,"Multitasking
RESULTS: 
Heavy media multitaskers are more 
susceptible to interference from irrelevant 
environmental stimuli
CONCLUSIONS:
the high multitaskers seemed unable to 
ignore the shapes they were told to ignore, 
and were unable to filter out what wasn’t 
important to that particular task.",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
1447,pdf_image,MODULE 3_MindChange_part3#page=44#docs\pdf_images\MODULE 3_MindChange_part3\page_44_img2.png,M4-Q22,0.113,"Multitasking
RESULTS: 
Heavy media multitaskers are more 
susceptible to interference from irrelevant 
environmental stimuli
CONCLUSIONS:
the high multitaskers seemed unable to 
ignore the shapes they were told to ignore, 
and were unable to filter out what wasn’t 
important to that particular task.",M1-Q22,Context keywords match Programma Module 1/3 themes; suggest remap to M1 (conservative).
1448,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img1.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1449,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img2.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1450,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img3.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1451,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img4.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1452,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img5.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1453,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img6.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1454,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img7.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1455,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img8.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1456,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img9.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1457,pdf_image,MODULE 4_1_Neuro_mech-1#page=2#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_2_img10.png,M4-Q22,0.190,"PLACEBO in modern science: 3 contexts
• In clinical trials → the aim is to REDUCE the placebo effect
• In scientific research → the aim is to UNDERSTAND how the placebo effect works
• In clinical practice →the aim is to INCREASE the placebo effect
",,Context appears to be Module 4 topic; keep as M4.
1458,pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img1.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?",,
1459,pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img2.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?",,
1460,pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img3.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?",,
1461,pdf_image,MODULE 4_1_Neuro_mech-1#page=3#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_3_img4.png,M1-Q17,0.103,"Finniss et al. Lancet 2010;375:686-95
Pain
Motor performance
Parkinson's disease
Alzheimer's disease
Cardiovascular system
Respiratory system
Gastrointestinal System
Immune system
Endocrine system
Depression
Anxiety
PLACEBO
Under what conditions does it work?
?",,
1462,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img1.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1463,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img2.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1464,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img3.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1465,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img4.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1466,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img5.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1467,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img6.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1468,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img7.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1469,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img8.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
1470,pdf_image,MODULE 4_1_Neuro_mech-1#page=4#docs\pdf_images\MODULE 4_1_Neuro_mech-1\page_4_img9.png,M3-Q10,0.093,"ISCHEMIC PAIN
DAY1   DAY2    DAY3   DAY4    DAY5
15
20
25
30
MOR MOR PLA
+
NAL
Pain tolerance
(minutes)
NALOXONE
 antagonist
OPIOIDS
Placebo analgesia: Study on 
Ischemic Pain 
(Amanzio & Benedetti J Neurosci 1999; 19:484-94
Benedetti et al. J Neurosci  2007; 27:11934-9)
• Day 1 (baseline): no trea",,
