pdf_file,page_number,image_file,xref,width,height,context_snippet
MODULE 3_MindChange_part3.pdf,8,docs\pdf_images\MODULE 3_MindChange_part3\page_8_img1.png,46,677,350,Google effect EXPERIMENT 2: • Authors tested whether people  remembered information that  they expected to have later  access to  • Participants had to read 40  statements.  • Participants divided in 2 groups: • Half of ...
MODULE 3_MindChange_part3.pdf,8,docs\pdf_images\MODULE 3_MindChange_part3\page_8_img2.png,72,472,20,Google effect EXPERIMENT 2: • Authors tested whether people  remembered information that  they expected to have later  access to  • Participants had to read 40  statements.  • Participants divided in 2 groups: • Half of ...
MODULE 3_MindChange_part3.pdf,8,docs\pdf_images\MODULE 3_MindChange_part3\page_8_img3.png,74,411,287,Google effect EXPERIMENT 2: • Authors tested whether people  remembered information that  they expected to have later  access to  • Participants had to read 40  statements.  • Participants divided in 2 groups: • Half of ...
MODULE 3_MindChange_part3.pdf,9,docs\pdf_images\MODULE 3_MindChange_part3\page_9_img1.png,46,677,350,Google effect EXPERIMENT 2: • RESULTS: Participants apparently  did not make the effort to  remember when they thought  they could later look up the  trivia statements they had read.  • CONCLUSIONS: Because search  engin...
MODULE 3_MindChange_part3.pdf,9,docs\pdf_images\MODULE 3_MindChange_part3\page_9_img2.png,72,472,20,Google effect EXPERIMENT 2: • RESULTS: Participants apparently  did not make the effort to  remember when they thought  they could later look up the  trivia statements they had read.  • CONCLUSIONS: Because search  engin...
MODULE 3_MindChange_part3.pdf,9,docs\pdf_images\MODULE 3_MindChange_part3\page_9_img3.png,74,411,287,Google effect EXPERIMENT 2: • RESULTS: Participants apparently  did not make the effort to  remember when they thought  they could later look up the  trivia statements they had read.  • CONCLUSIONS: Because search  engin...
MODULE 3_MindChange_part3.pdf,10,docs\pdf_images\MODULE 3_MindChange_part3\page_10_img1.png,46,677,350,"Google effect EXPERIMENT 3: • Authors tested memory for where to find information that one might  look up online. • Participants again red and typed in  statements, this time in three  within subject conditions: 1/3 ques..."
MODULE 3_MindChange_part3.pdf,10,docs\pdf_images\MODULE 3_MindChange_part3\page_10_img2.png,72,472,20,"Google effect EXPERIMENT 3: • Authors tested memory for where to find information that one might  look up online. • Participants again red and typed in  statements, this time in three  within subject conditions: 1/3 ques..."
MODULE 3_MindChange_part3.pdf,10,docs\pdf_images\MODULE 3_MindChange_part3\page_10_img3.png,79,114,117,"Google effect EXPERIMENT 3: • Authors tested memory for where to find information that one might  look up online. • Participants again red and typed in  statements, this time in three  within subject conditions: 1/3 ques..."
MODULE 3_MindChange_part3.pdf,10,docs\pdf_images\MODULE 3_MindChange_part3\page_10_img4.png,80,135,34,"Google effect EXPERIMENT 3: • Authors tested memory for where to find information that one might  look up online. • Participants again red and typed in  statements, this time in three  within subject conditions: 1/3 ques..."
MODULE 3_MindChange_part3.pdf,11,docs\pdf_images\MODULE 3_MindChange_part3\page_11_img1.png,46,677,350,"Google effect EXPERIMENT 3: • Recognition trial:  Participants had to judge yes or no  1) whether the statement they were  now shown was exactly what they  had read 2) whether the statement had been  saved or erased, and..."
MODULE 3_MindChange_part3.pdf,12,docs\pdf_images\MODULE 3_MindChange_part3\page_12_img1.png,46,677,350,"Google effect EXPERIMENT 3: “Was this statement exactly what you  read?”  RESULTS: Participants recognized the  accuracy of a large proportion of  statements. But for those statements  they believed had been erased,  par..."
MODULE 3_MindChange_part3.pdf,13,docs\pdf_images\MODULE 3_MindChange_part3\page_13_img1.png,46,677,350,Google effect EXPERIMENT 3: “Was this statement saved or erased?” RESULTS: Participants accurately  remembered what they had saved more  than they accurately remembered what they  had erased. CONCLUSION:  believing the i...
MODULE 3_MindChange_part3.pdf,14,docs\pdf_images\MODULE 3_MindChange_part3\page_14_img1.png,46,677,350,"Google effect EXPERIMENT 3: “If the information was saved, what folder was it saved into?” RESULTS: Participants did remember more that the information  was erased than specifically whether the information was  generally..."
MODULE 3_MindChange_part3.pdf,15,docs\pdf_images\MODULE 3_MindChange_part3\page_15_img1.png,46,677,350,Google effect EXPERIMENT 4:  • Was conducted to see if  people would recall “where” to find information more than  the information itself (“what”) • Participants believed all trivia  statements that they typed  would be ...
MODULE 3_MindChange_part3.pdf,15,docs\pdf_images\MODULE 3_MindChange_part3\page_15_img2.png,72,472,20,Google effect EXPERIMENT 4:  • Was conducted to see if  people would recall “where” to find information more than  the information itself (“what”) • Participants believed all trivia  statements that they typed  would be ...
MODULE 3_MindChange_part3.pdf,15,docs\pdf_images\MODULE 3_MindChange_part3\page_15_img3.png,111,253,269,Google effect EXPERIMENT 4:  • Was conducted to see if  people would recall “where” to find information more than  the information itself (“what”) • Participants believed all trivia  statements that they typed  would be ...
MODULE 3_MindChange_part3.pdf,16,docs\pdf_images\MODULE 3_MindChange_part3\page_16_img1.png,46,677,350,"Google effect EXPERIMENT 4: RESULTS:  • When asked to recall the folder names,  they did so at greater rates than they  recalled the trivia statements themselves.  • A deeper analysis revealed that people do  not necessa..."
MODULE 3_MindChange_part3.pdf,16,docs\pdf_images\MODULE 3_MindChange_part3\page_16_img2.png,72,472,20,"Google effect EXPERIMENT 4: RESULTS:  • When asked to recall the folder names,  they did so at greater rates than they  recalled the trivia statements themselves.  • A deeper analysis revealed that people do  not necessa..."
MODULE 3_MindChange_part3.pdf,16,docs\pdf_images\MODULE 3_MindChange_part3\page_16_img3.png,111,253,269,"Google effect EXPERIMENT 4: RESULTS:  • When asked to recall the folder names,  they did so at greater rates than they  recalled the trivia statements themselves.  • A deeper analysis revealed that people do  not necessa..."
MODULE 3_MindChange_part3.pdf,17,docs\pdf_images\MODULE 3_MindChange_part3\page_17_img1.png,46,677,350,"• The Internet has become a  primary form of external or  transactive memory, where  information is stored  collectively outside ourselves. • Google can “affect” memory…  which kind of memory? Google effect"
MODULE 3_MindChange_part3.pdf,18,docs\pdf_images\MODULE 3_MindChange_part3\page_18_img1.png,118,225,225,Different memories • Nondeclarative memory (or implicit or procedural memory) • Declarative (or explicit) memory • Episodic • Semantic
MODULE 3_MindChange_part3.pdf,18,docs\pdf_images\MODULE 3_MindChange_part3\page_18_img2.png,119,535,395,Different memories • Nondeclarative memory (or implicit or procedural memory) • Declarative (or explicit) memory • Episodic • Semantic
MODULE 3_MindChange_part3.pdf,18,docs\pdf_images\MODULE 3_MindChange_part3\page_18_img3.png,26,299,168,Different memories • Nondeclarative memory (or implicit or procedural memory) • Declarative (or explicit) memory • Episodic • Semantic
MODULE 3_MindChange_part3.pdf,18,docs\pdf_images\MODULE 3_MindChange_part3\page_18_img4.png,121,329,185,Different memories • Nondeclarative memory (or implicit or procedural memory) • Declarative (or explicit) memory • Episodic • Semantic
MODULE 3_MindChange_part3.pdf,19,docs\pdf_images\MODULE 3_MindChange_part3\page_19_img1.png,125,582,135,"Googling • Using computer search engines to find information on the Internet  has become a frequent daily activity of people at any age, including  middle aged and older adults. • Cross-sectional, exploratory observation..."
MODULE 3_MindChange_part3.pdf,20,docs\pdf_images\MODULE 3_MindChange_part3\page_20_img1.png,125,582,135,• Task: Patterns of brain activation during functional MRI  scanning were determined while subjects performed  1. a novel Internet search task Googling 2.   or a control task of reading text on a  computer screen formatt...
MODULE 3_MindChange_part3.pdf,20,docs\pdf_images\MODULE 3_MindChange_part3\page_20_img2.png,33,228,192,• Task: Patterns of brain activation during functional MRI  scanning were determined while subjects performed  1. a novel Internet search task Googling 2.   or a control task of reading text on a  computer screen formatt...
MODULE 3_MindChange_part3.pdf,20,docs\pdf_images\MODULE 3_MindChange_part3\page_20_img3.png,128,223,190,• Task: Patterns of brain activation during functional MRI  scanning were determined while subjects performed  1. a novel Internet search task Googling 2.   or a control task of reading text on a  computer screen formatt...
MODULE 3_MindChange_part3.pdf,21,docs\pdf_images\MODULE 3_MindChange_part3\page_21_img1.png,125,582,135,While the brains of the two groups  showed similar patterns of  activation during the text reading  task… Googling Read  this text …the activation patterns were  markedly different during the  Internet search task
MODULE 3_MindChange_part3.pdf,21,docs\pdf_images\MODULE 3_MindChange_part3\page_21_img2.png,33,228,192,While the brains of the two groups  showed similar patterns of  activation during the text reading  task… Googling Read  this text …the activation patterns were  markedly different during the  Internet search task
MODULE 3_MindChange_part3.pdf,21,docs\pdf_images\MODULE 3_MindChange_part3\page_21_img3.png,128,223,190,While the brains of the two groups  showed similar patterns of  activation during the text reading  task… Googling Read  this text …the activation patterns were  markedly different during the  Internet search task
MODULE 3_MindChange_part3.pdf,22,docs\pdf_images\MODULE 3_MindChange_part3\page_22_img1.png,33,228,192,• The brain scans of the Net-naive group  showed an activation pattern similar to that  of their text reading task. • Net-savvy group demonstrated significant  increases in activity in additional regions  that control de...
MODULE 3_MindChange_part3.pdf,22,docs\pdf_images\MODULE 3_MindChange_part3\page_22_img2.png,128,223,190,• The brain scans of the Net-naive group  showed an activation pattern similar to that  of their text reading task. • Net-savvy group demonstrated significant  increases in activity in additional regions  that control de...
MODULE 3_MindChange_part3.pdf,22,docs\pdf_images\MODULE 3_MindChange_part3\page_22_img3.png,134,427,463,• The brain scans of the Net-naive group  showed an activation pattern similar to that  of their text reading task. • Net-savvy group demonstrated significant  increases in activity in additional regions  that control de...
MODULE 3_MindChange_part3.pdf,23,docs\pdf_images\MODULE 3_MindChange_part3\page_23_img1.png,170,234,195,When we search information we organize facts Connections  between facts Highlight  concepts Create  maps History Hyperlinks Key words Videos Audio
MODULE 3_MindChange_part3.pdf,23,docs\pdf_images\MODULE 3_MindChange_part3\page_23_img2.png,34,253,199,When we search information we organize facts Connections  between facts Highlight  concepts Create  maps History Hyperlinks Key words Videos Audio
MODULE 3_MindChange_part3.pdf,23,docs\pdf_images\MODULE 3_MindChange_part3\page_23_img3.png,33,228,192,When we search information we organize facts Connections  between facts Highlight  concepts Create  maps History Hyperlinks Key words Videos Audio
MODULE 3_MindChange_part3.pdf,23,docs\pdf_images\MODULE 3_MindChange_part3\page_23_img4.png,172,668,288,When we search information we organize facts Connections  between facts Highlight  concepts Create  maps History Hyperlinks Key words Videos Audio
MODULE 3_MindChange_part3.pdf,24,docs\pdf_images\MODULE 3_MindChange_part3\page_24_img1.png,175,798,306,"Internet  exploration • As a type of hypermedia, the Internet combines graphics,  audio, video, text and hyperlinks in an interactive and  nonlinear environment.  • Users must decide how to find information, what  inform..."
MODULE 3_MindChange_part3.pdf,24,docs\pdf_images\MODULE 3_MindChange_part3\page_24_img2.png,33,228,192,"Internet  exploration • As a type of hypermedia, the Internet combines graphics,  audio, video, text and hyperlinks in an interactive and  nonlinear environment.  • Users must decide how to find information, what  inform..."
MODULE 3_MindChange_part3.pdf,25,docs\pdf_images\MODULE 3_MindChange_part3\page_25_img1.png,175,798,306,"Internet  exploration • Researchers have identified that learners with low domain knowledge, on average, have exhibited little or  no learning gains after studying from hypermedia  environments, including the Internet • ..."
MODULE 3_MindChange_part3.pdf,25,docs\pdf_images\MODULE 3_MindChange_part3\page_25_img2.png,33,228,192,"Internet  exploration • Researchers have identified that learners with low domain knowledge, on average, have exhibited little or  no learning gains after studying from hypermedia  environments, including the Internet • ..."
MODULE 3_MindChange_part3.pdf,26,docs\pdf_images\MODULE 3_MindChange_part3\page_26_img1.png,181,945,686,• Eye-gaze was recorded • Eye-gaze information was used to  determine the time spent  attending to relevant information.  • Based on the time spent viewing  relevant look zones the following  two scores were created:  (a...
